125.1 120.269 54.1643 3.09176 -1.98107 -2.95074 
126.1 123.556 53.6386 3.01892 -3.72313 -2.74241 
127.1 127.268 54.4319 3.65641 -4.1251 -2.91554 
128.1 130.141 55.0341 4.30496 -2.99977 -3.33183 
129.1 132.474 55.4952 4.96633 -3.00428 -3.13863 
130.1 135.181 56.0822 5.97398 -3.56215 -2.46989 
131.1 137.545 56.4346 6.85134 -4.88315 -2.64675 
132.1 138.919 57.3499 7.28749 -4.4555 -3.4374 
133.1 140.798 57.0459 7.75604 -3.44271 -4.7552 
134.1 143.331 56.3468 8.38528 -1.85445 -5.84812 
135.1 146.446 56.5562 8.25643 -0.673995 -6.96545 
136.1 148.637 57.1644 7.98817 -0.0448657 -7.20431 
137.1 150.12 59.7129 7.64207 -0.0708675 -6.92703 
138.1 152.158 62.536 8.15377 -0.358695 -6.17186 
139.1 153.1 65.5076 9.56341 0.21893 -6.96766 
140.1 154.362 67.6079 10.4259 -0.157788 -7.20838 
141.1 155.379 68.3974 9.62566 -1.17988 -7.05822 
142.1 156.597 68.9596 8.62269 -1.4985 -7.22287 
143.1 159.587 69.6194 8.44611 -1.08802 -6.43907 
144.1 163.915 70.671 9.82105 -0.987581 -5.01594 
145.1 166.871 71.0012 10.1304 -0.892327 -4.08303 
146.1 168.622 70.1004 9.00715 -2.00648 -4.28374 
147.1 170.031 70.5067 8.37236 -3.20694 -4.86948 
148.1 172.022 71.9036 7.40337 -4.3165 -5.19583 
149.1 174.364 72.8857 6.47159 -4.92821 -4.44799 
150.1 178.159 73.4407 5.17545 -6.25102 -3.70909 
151.1 180.401 75.0152 4.69393 -7.06021 -4.04427 
152.1 183.144 76.4542 6.17456 -7.29514 -3.33214 
153.1 185.62 77.339 6.8291 -6.74179 -2.97297 
154.1 186.364 77.5255 6.43821 -4.94997 -2.14322 
155.1 187.883 78.9459 6.04336 -3.51639 -1.64963 
156.1 189.464 80.5976 5.62916 -2.81359 -0.853795 
157.1 190.554 81.1974 4.60753 -2.83857 -1.14486 
158.1 191.869 83.0382 3.319 -3.24171 -3.41446 
159.1 193.852 83.9023 2.7626 -4.66066 -5.72675 
160.1 195.292 84.1901 2.17066 -6.72147 -6.61262 
161.1 197.065 85.1806 1.02602 -8.27563 -7.42836 
162.1 199.078 85.5302 0.443435 -9.42655 -7.99752 
163.1 201.373 86.3155 0.724873 -11.2327 -8.95517 
164.1 204.939 87.3319 1.14249 -10.6405 -9.48481 
165.1 207.119 88.5037 0.706695 -10.1786 -9.56504 
166.1 210.117 91.0469 1.06277 -9.3903 -9.48594 
167.1 213.2 94.8985 0.882885 -7.03423 -9.86539 
168.1 214.737 95.7285 0.415988 -5.67306 -11.2856 
169.1 216.305 95.6814 -1.25292 -3.02135 -11.5714 
170.1 217.3 95.424 -2.77735 -0.772002 -10.8106 
171.1 217.901 94.3692 -4.41005 0.00251148 -11.3489 
172.1 220.025 93.9446 -4.2192 1.29364 -10.9265 
173.1 221.962 94.1757 -2.70132 1.70361 -10.1628 
174.1 223.743 94.2651 -2.40858 2.15427 -10.7227 
175.1 225.133 94.8631 -2.10787 2.70454 -10.1311 
176.1 227.725 94.9047 -2.02709 3.5777 -10.1337 
177.1 230.021 94.213 -0.988551 4.94572 -8.87609 
178.1 232.211 93.5405 -1.11257 5.37176 -8.26875 
179.1 233.439 93.9847 -1.93046 6.33847 -8.15489 
180.1 234.067 93.1949 -2.41248 7.05513 -8.40711 
181.1 236.238 93.1608 -3.78716 7.04534 -8.23055 
182.1 238.081 94.1497 -5.33609 6.36656 -8.14846 
183.1 238.732 94.4638 -6.20736 6.5951 -7.3497 
184.1 238.928 94.3765 -6.02243 7.27583 -6.08489 
185.1 240.507 94.0403 -5.98982 8.06566 -5.37116 
186.1 241.333 93.6747 -5.85469 8.98262 -5.01324 
187.1 241.114 94.0812 -5.80422 9.88737 -5.06844 
188.1 242.091 94.4329 -5.99271 10.3521 -4.89348 
189.1 242.871 95.4763 -6.43648 11.1008 -5.12515 
190.1 244.234 94.6542 -5.01715 12.8464 -6.09002 
191.1 245.751 93.7358 -4.12337 14.3892 -6.21245 
192.1 245.674 92.0506 -5.08136 15.326 -6.27149 
193.1 246.055 91.5444 -4.8953 15.6885 -6.03549 
194.1 248.211 92.1988 -4.51238 16.4711 -4.36729 
195.1 251.477 92.993 -4.93261 16.4808 -3.76794 
196.1 254.481 95.248 -5.67586 16.6492 -3.82467 
197.1 255.993 97.8641 -6.19534 16.8214 -4.03832 
198.1 257.751 99.6494 -6.62581 17.5878 -4.35951 
199.1 257.723 100.666 -6.86062 17.3321 -4.51931 
200.1 257.552 101.856 -7.12164 17.1659 -3.18124 
201.1 259.98 102.984 -8.2994 17.4174 -2.00345 
202.1 263.896 104.127 -9.66383 17.8717 -0.318261 
203.1 268.209 105.844 -11.0417 18.0214 1.18919 
204.1 273.897 107.45 -11.86 18.1905 3.40287 
205.1 280.113 109.06 -12.2738 18.3595 5.94906 
206.1 285.981 111.454 -12.3691 18.9527 8.54681 
207.1 292.114 114.346 -12.49 20.0601 11.4572 
208.1 298.724 116.997 -12.1002 21.3641 14.5361 
209.1 305.99 119.007 -11.3954 21.8524 17.2177 
210.1 313.221 120.511 -10.7063 21.2392 19.259 
211.1 320.294 121.705 -9.95876 20.6066 21.0796 
212.1 327.182 122.501 -9.63185 19.736 22.6391 
213.1 333.632 122.674 -8.79032 19.9123 23.7422 
214.1 340.34 122.41 -8.32904 20.4842 24.761 
215.1 347.249 122.413 -8.90439 21.3276 25.5267 
216.1 353.801 122.376 -9.29886 22.443 26.2987 
217.1 360.16 122.356 -9.49046 22.8976 27.4413 
218.1 366.777 122.287 -9.75273 23.9859 27.6375 
219.1 373.85 123.318 -10.521 25.1631 27.6064 
220.1 380.646 124.948 -11.3826 25.1896 27.582 
221.1 386.963 127.241 -12.5843 25.3215 27.8776 
222.1 393.58 129.801 -14.6916 25.6063 27.7549 
223.1 400.557 132.349 -17.4633 25.8822 27.8195 
224.1 407.344 134.267 -20.0184 26.1923 28.3517 
225.1 413.586 136.363 -22.146 26.4497 28.5976 
226.1 420.131 137.836 -24.4991 26.7009 28.477 
227.1 426.488 139.482 -27.1345 27.2145 28.181 
228.1 432.601 141.322 -30.0779 28.2846 27.7733 
229.1 438.423 143.604 -32.8108 29.1372 27.0887 
230.1 443.54 146.289 -35.1684 29.683 26.0526 
231.1 448.632 149.473 -37.0548 29.3209 25.4636 
232.1 453.538 152.735 -39.0943 28.3314 24.3472 
233.1 458.77 155.817 -41.2951 27.1684 22.8559 
234.1 464.426 158.11 -43.2406 25.4443 21.3481 
235.1 470.062 160.748 -44.9733 23.186 19.8521 
236.1 475.571 163.447 -46.1995 20.9532 18.5003 
237.1 481.016 166.06 -48.4485 18.9222 16.879 
238.1 486.022 168.492 -50.6035 16.7335 16.065 
239.1 490.394 170.804 -52.7805 15.108 15.3717 
240.1 494.792 172.98 -55.0437 13.8022 14.6204 
241.1 499.325 174.526 -56.382 12.7271 13.8991 
242.1 504.393 175.674 -57.9126 11.4902 12.9103 
243.1 509.706 176.535 -58.4368 10.6686 11.7655 
244.1 515.423 176.917 -59.0682 9.71493 10.5588 
245.1 521.122 177.072 -60.3472 8.67424 9.00868 
246.1 526.621 177.778 -61.9109 7.45191 7.68435 
247.1 531.781 178.956 -63.1782 6.19764 5.76947 
248.1 536.176 180.505 -64.0594 5.4405 3.81471 
249.1 539.599 182.052 -64.7048 4.95483 1.89455 
250.1 543.216 184.252 -65.2984 5.05097 0.101835 
251.1 546.609 187 -66.6762 5.66676 -1.01206 
252.1 548.443 190.563 -68.3231 7.35867 -1.20662 
253.1 549.929 193.893 -69.5489 8.85998 -1.29444 
254.1 551.431 197.413 -70.3201 10.0356 -1.54052 
255.1 553.341 200.944 -71.5029 11.5759 -1.42427 
256.1 555.478 204.732 -73.0101 12.5121 -1.07196 
257.1 558.552 208.638 -74.7574 13.3835 -0.854173 
258.1 561.914 212.351 -77.2333 14.2841 -0.545933 
259.1 565.825 215.841 -79.0559 15.0673 0.475774 
260.1 570.338 219.237 -80.5195 16.666 1.51045 
261.1 574.888 222.754 -81.4726 18.0542 2.97727 
262.1 579.02 226.015 -82.769 19.2506 4.16134 
263.1 583.339 228.563 -83.3892 20.5771 4.3721 
264.1 587.091 231.746 -83.9059 21.5196 5.31035 
265.1 590.711 234.948 -84.4267 23.3685 7.07099 
266.1 594.764 237.925 -85.7036 25.9966 8.42628 
267.1 598.358 241.353 -86.9979 28.9223 9.84905 
268.1 600.893 244.605 -87.66 31.3482 10.9133 
269.1 604.209 247.988 -88.2425 32.5757 11.9483 
270.1 607.5 251.508 -89.0825 33.7352 11.9545 
271.1 609.687 256.125 -89.692 34.637 13.0904 
272.1 611.584 260.687 -90.7073 35.0506 14.7045 
273.1 613.268 264.285 -92.7189 35.7918 16.9709 
274.1 614.546 268.073 -94.7037 36.5505 19.4658 
275.1 616.932 271.337 -96.6401 37.5608 22.0357 
276.1 619.752 273.6 -97.9194 38.6189 22.9723 
277.1 622.959 274.632 -99.8444 39.4257 23.4794 
278.1 625.895 274.827 -101.363 39.7847 24.0944 
279.1 627.356 274.132 -102.194 40.0277 24.2616 
280.1 629.048 272.624 -103.049 40.1091 25.2351 
281.1 630.759 272.427 -102.165 39.6261 26.2502 
282.1 633.179 272.746 -101.239 38.9138 26.4247 
283.1 635.7 273.835 -100.176 37.9671 26.5281 
284.1 638.254 276.235 -99.2682 36.7818 26.0988 
285.1 641.317 277.632 -98.3871 36.333 24.922 
286.1 643.554 278.423 -98.3448 35.5915 23.2404 
287.1 645.497 279.428 -97.1146 35.3541 21.9265 
288.1 646.819 280.49 -95.1262 35.2411 21.6414 
289.1 648.561 280.931 -93.9418 34.8992 21.9053 
290.1 650.531 281.767 -90.8495 35.5692 20.703 
291.1 651.674 282.822 -88.0061 36.3351 17.9449 
292.1 652.306 283.416 -86.4181 37.7615 15.7743 
293.1 653.835 283.45 -85.8052 39.1272 14.8727 
294.1 656.172 283.054 -86.1376 40.5294 13.4473 
295.1 659.121 283.513 -85.3803 42.1293 12.8098 
296.1 661.471 283.133 -85.2219 43.324 12.7983 
297.1 662.956 283.105 -85.6024 44.1308 11.647 
298.1 663.525 284.234 -86.8474 44.7657 10.1366 
299.1 664.631 284.295 -88.5586 45.8179 9.79669 
300.1 665.342 283.647 -90.2455 47.1986 8.8105 
301.1 665.082 284.248 -91.4746 48.047 8.09709 
302 665.364 285.111 -91.3767 48.7308 8.39503 
303 666.399 285.338 -91.7269 49.2761 8.8513 
304 666.737 285.931 -91.5349 49.841 9.51512 
305 666.686 286.427 -91.1543 50.3118 9.75644 
306 667.659 287.823 -89.7438 51.2895 10.0577 
307 669.762 288.252 -89.5663 51.2639 10.82 
308 671.518 287.595 -89.4156 51.201 11.803 
309 673.71 287.156 -89.2274 52.0072 11.3904 
310 675.104 286.269 -88.6757 52.2984 11.1519 
311 675.732 287.244 -87.798 52.3682 11.1686 
312 676.154 289.638 -87.4104 52.2778 10.9606 
313 676.483 291.715 -87.8249 52.6035 10.82 
314 677.644 293.255 -88.1908 51.8857 11.0194 
315 678.116 294.1 -88.5034 51.0083 10.1906 
316 678.924 294.4 -89.007 48.3847 10.9308 
317 679.154 295.884 -88.6581 46.9218 12.3004 
318 678.897 297.221 -89.2877 45.8542 13.8899 
319 680.128 297.611 -90.1142 44.9536 14.4568 
320 681.781 296.974 -89.6317 44.3635 15.1972 
321 683.572 297.383 -88.3714 45.0386 15.7326 
322 684.614 297.611 -86.6333 45.6871 16.4319 
323 685.693 297.443 -86.0347 46.5521 16.976 
324 686.148 296.89 -85.3893 47.3643 16.251 
325 686.554 295.907 -84.4968 48.4542 15.6607 
326 686.656 294.591 -84.6767 50.0504 15.7888 
327 687.904 293.292 -85.5689 51.7266 16.8014 
328 688.823 292.952 -86.9036 52.7793 16.3153 
329 689.862 292.72 -89.0129 52.4975 15.5941 
330 691.608 293.207 -89.7864 53.2148 14.9801 
331 694.072 292.364 -90.6985 54.1639 14.3805 
332 696.683 291.915 -91.44 54.6921 13.8073 
333 699.015 292.837 -92.1258 54.1544 12.7908 
334 699.856 293.293 -91.7845 52.8159 12.2224 
335 700.593 292.697 -92.0854 51.6076 11.1488 
336 701.14 292.108 -90.8471 50.7284 10.4098 
337 702.286 291.787 -91.5198 51.3121 9.41653 
338 702.605 292.066 -91.487 52.252 7.85474 
339 703.828 291.158 -91.5825 52.8378 7.98111 
340 704.566 289.614 -93.3201 52.3548 8.56243 
341 705.287 288.533 -93.9672 54.2263 9.03559 
342 705.871 287.964 -94.7619 54.3282 9.74543 
343 706.875 288.507 -95.329 54.4669 10.8479 
344 708.182 289.149 -95.9252 54.7063 12.1107 
345 708.776 288.403 -97.4106 54.5867 12.1939 
346 706.898 288.583 -98.4245 54.2655 12.5908 
347 706.424 289.187 -99.1849 54.761 14.4837 
348 706.679 291.063 -99.1259 54.8792 15.832 
349 706.356 291.788 -97.7334 55.0759 16.7326 
350 706.851 291.282 -98.3636 55.1534 17.2886 
351 708.158 290.396 -98.7961 54.0778 16.5648 
352 709.514 290.34 -98.202 52.5524 15.9621 
353 710.307 290.331 -97.3872 51.3684 15.5704 
354 710.558 290.899 -96.6065 51.1554 14.3391 
355 709.834 290.632 -95.4371 50.821 14.3514 
356 710.17 289.538 -94.5147 49.8647 14.7706 
357 710.294 289.577 -93.0855 49.9653 15.4609 
358 711.357 289.56 -91.8189 50.0502 16.8464 
359 712.094 290.168 -90.4467 51.0219 16.9193 
360 712.829 291.314 -89.588 51.0559 18.4126 
361 714.086 292.277 -88.7153 50.9782 18.733 
362 714.879 292.227 -87.5321 51.9049 18.5157 
363 716.172 292.203 -86.8617 53.5563 18.2971 
364 718.212 293.411 -86.886 54.0296 17.6569 
365 718.504 294.574 -86.6383 53.315 18.3502 
366 720.142 295.806 -87.4804 52.3957 18.7258 
367 721.894 296.035 -88.7475 51.0263 17.9505 
368 724.307 296.613 -90.1904 51.3588 18.6752 
369 724.889 296.726 -90.2864 51.6236 20.0248 
370 725.266 296.752 -90.0205 51.1931 20.1535 
371 724.169 297.784 -87.9628 51.2908 20.7024 
372 723.532 298.388 -86.4412 51.4991 20.5811 
373 724.205 298.943 -87.3882 51.1324 21.615 
374 724.599 297.83 -88.5216 50.2127 22.8549 
375 725.224 297.348 -88.9411 49.8116 22.4508 
376 725.722 297.833 -90.3532 48.9282 21.3843 
377 725.435 298.127 -90.0502 48.2969 21.637 
378 725.186 297.684 -91.1018 48.1597 22.2186 
379 725.2 296.494 -92.4001 49.1896 22.1693 
380 724.824 296.236 -92.6577 51.6849 21.8602 
381 725.637 296.38 -92.6808 54.0047 21.8089 
382 727.033 296.161 -93.2288 54.6913 21.8493 
383 728.022 295.638 -93.434 54.3762 21.3863 
384 729.623 295.605 -93.7233 53.2414 20.3813 
385 729.557 296.184 -94.1402 53.0406 18.5902 
386 728.622 297.507 -93.4386 53.5772 16.958 
387 727.416 296.636 -91.277 54.7565 14.6862 
388 726.945 297.132 -90.2731 55.1956 11.6465 
389 728.1 298.307 -88.1196 54.4527 9.48519 
390 729.15 298.373 -87.1517 55.0275 9.14484 
391 729.523 298.244 -86.9311 55.7739 7.658 
392 729.269 298.053 -87.5606 55.8272 6.38269 
393 728.225 297.788 -88.5 54.8497 6.40836 
394 728.01 297.182 -88.9682 53.1589 6.00184 
395 727.675 298.298 -89.0325 52.9317 5.8257 
396 727.586 298.794 -89.8593 52.5623 6.02464 
397 727.652 299.379 -90.6289 52.0908 5.35904 
398 728.156 299.579 -90.2226 51.7317 5.03477 
399 729.746 300.242 -90.5078 52.0268 4.8334 
400 730.856 301.808 -91.3272 52.4055 5.49536 
401 732.563 302.063 -92.7603 51.8236 5.69204 
402 732.805 302.27 -94.3126 51.7429 7.10284 
403 731.933 302.036 -94.7118 51.5722 7.21512 
404 731.808 301.722 -96.1625 51.6067 6.77913 
405 731.713 301.34 -96.1773 51.2169 7.3498 
406 731.87 302.428 -95.7798 51.4676 6.72398 
407 732.884 303.624 -94.789 51.2641 6.22958 
408 734.02 304.361 -93.1165 50.5766 6.77823 
409 734.805 304.977 -91.4195 50.3902 8.43058 
410 735.424 305.114 -92.0599 51.1039 8.12416 
411 736.159 304.921 -92.7725 52.2382 6.79845 
412 736.338 305.597 -92.7658 51.9329 4.52471 
413 736.233 306.198 -92.3513 52.4083 3.71696 
414 735.971 306.255 -91.2339 51.6977 3.73852 
415 735.704 307.288 -89.5782 51.1855 3.97679 
416 736.001 308.541 -87.207 51.313 4.68021 
417 735.422 309.985 -84.9475 51.0232 4.58903 
418 735.928 311.386 -83.907 49.8316 5.02539 
419 736.698 312.531 -83.2762 48.636 5.56087 
420 737.869 312.679 -82.736 46.7468 5.67501 
421 739.082 313.071 -82.4394 44.8866 6.34189 
422 741.01 312.861 -83.2018 44.155 5.69429 
423 742.983 313.534 -83.6066 44.7796 3.99098 
424 743.604 314.498 -83.3967 46.1682 2.28218 
425 743.299 315.946 -83.082 47.3371 1.34299 
426 744.027 316.55 -83.1132 49.6826 2.30703 
427 745.711 315.914 -83.9103 51.0369 2.51835 
428 746.196 315.604 -84.6348 51.21 3.01347 
429 747.042 316.125 -83.4187 51.2681 3.96337 
430 745.825 316.369 -82.8886 51.0387 4.4975 
431 744.847 316.331 -81.8431 51.6724 5.58514 
432 744.991 317.171 -82.7735 51.4017 6.37026 
433 745.062 318.183 -83.4738 51.5889 6.60735 
434 744.778 318.854 -83.4594 52.4062 5.98685 
435 744.874 320.547 -82.8477 52.1814 5.66943 
436 744.325 322.505 -83.1226 52.8121 5.32452 
437 745.822 323.287 -83.6443 52.0305 5.27122 
438 746.919 324.18 -84.0354 52.0591 6.86462 
439 748.184 324.659 -84.6086 52.2515 7.04745 
440 747.987 325.095 -84.9766 51.2145 5.98693 
441 747.895 325.184 -84.9661 50.5923 5.98938 
442 747.094 325.29 -85.475 50.9027 5.1956 
443 747.332 325.208 -85.6597 51.5739 5.49983 
444 747.779 325.534 -85.5413 52.2447 5.28576 
445 748.243 325.39 -85.3487 51.6735 4.38336 
446 748.275 326.208 -83.9543 51.0162 3.6795 
447 749.602 325.789 -83.1707 49.3605 3.07614 
448 750.072 324.936 -82.831 49.0438 2.9156 
449 749.863 324.871 -82.8889 47.7986 2.89666 
450 749.548 324.431 -82.3617 46.8998 3.39785 
451 750.077 324.382 -82.9652 47.0294 3.57784 
452 750.518 325.154 -81.9541 47.3293 3.4843 
453 751.384 324.971 -80.9332 46.9571 2.58058 
454 751.937 324.069 -79.7789 46.5634 2.14983 
455 751.744 323.258 -78.7464 45.7427 3.47914 
456 751.399 322.148 -78.9461 45.9098 4.89009 
457 750.811 320.474 -79.9271 45.8558 5.99245 
458 750.992 319.891 -79.9726 45.1357 6.97785 
459 752.083 319.207 -79.8115 43.2235 7.61179 
460 752.847 319.489 -79.7481 42.299 7.51812 
461 753.539 319.321 -79.4749 43.4844 7.46337 
462 752.922 319.259 -78.8004 43.3814 6.94031 
463 753.055 320.373 -78.6205 43.8913 5.78682 
464 755.334 320.949 -79.0281 44.1136 6.88747 
465 756.407 321.486 -79.5937 43.3618 6.99338 
466 757.51 321.616 -79.9021 43.8817 5.4571 
467 756.667 321.871 -79.6314 45.3939 2.97563 
468 758.232 322.459 -79.8514 46.1448 1.85491 
469 759.888 322.3 -79.4074 47.0954 1.72373 
470 760.809 322.043 -79.1538 48.2047 3.04216 
471 760.366 322.252 -78.7922 48.4956 3.88609 
472 760.064 321.867 -77.8333 49.4804 4.0693 
473 760.535 322.029 -77.9601 50.5577 4.91897 
474 759.976 321.868 -78.345 52.0753 5.89912 
475 758.646 322.445 -78.229 53.2938 7.07013 
476 757.97 322.284 -78.4527 53.5584 8.02139 
477 756.793 322.308 -78.7732 53.4041 7.7172 
478 755.637 322.628 -78.5942 54.293 6.9167 
479 755.968 322.549 -77.6476 55.1944 6.82657 
480 756.259 322.526 -77.8816 54.6883 7.61261 
481 756.31 323.168 -76.6367 55.1983 7.15667 
482 756.542 323.905 -76.0592 55.6583 5.53134 
483 757.14 322.546 -77.4568 56.4454 3.88345 
484 757.249 322.175 -78.64 58.2636 2.15703 
485 758.411 323.034 -78.753 60.0266 0.703063 
486 758.423 322.648 -78.1134 62.2991 -0.0650503 
487 758.03 322.764 -78.2455 63.7913 -2.16449 
488 756.829 322.296 -78.4276 63.5955 -3.79363 
489 755.669 321.92 -77.3385 63.7037 -4.27124 
490 755.75 322.5 -77.8114 64.8892 -3.9513 
491 756.782 322.542 -78.0304 65.6449 -4.33506 
492 757.509 323.131 -79.2862 67.3929 -5.11555 
493 756.414 324.109 -80.1587 69.2133 -3.93532 
494 755.434 325.978 -80.5673 68.9019 -3.02244 
495 756.276 326.763 -80.9304 68.8531 -2.13353 
496 757.012 327.903 -81.1994 68.3561 -0.570784 
497 757.124 329.799 -82.9647 69.051 1.00012 
498 757.386 331.141 -84.7636 68.8671 1.40383 
499 758.114 332.504 -84.5309 67.3077 1.21997 
500 758.298 333.238 -84.5752 66.8859 2.08867 
501 758.506 334.367 -83.8694 66.8215 4.61864 
502 759.283 335.968 -83.1217 66.732 7.46306 
503 760.678 336.939 -83.2806 67.4462 9.58485 
504 761.872 337.186 -82.8855 67.8152 12.3266 
505 763.244 336.225 -81.3004 68.139 13.9884 
506 764.425 336.393 -79.8777 67.2368 13.9919 
507 764.648 337.376 -79.5206 66.4692 13.6888 
508 764.74 336.784 -79.9514 65.9523 13.3877 
509 764.471 335.796 -80.2247 66.6407 12.8719 
510 766.283 335.4 -80.7888 68.1322 11.2057 
511 766.615 335.338 -81.1198 69.8942 10.4069 
512 766.271 334.964 -80.9862 70.1867 8.27151 
513 766.348 334.011 -80.6459 69.6761 7.65035 
514 766.171 333.645 -79.3647 69.3743 7.5302 
515 766.974 333.696 -79.1444 68.8086 7.24718 
516 766.506 333.758 -78.2836 69.0379 5.75518 
517 765.81 334.275 -77.8777 70.1082 4.40625 
518 765.16 334.661 -77.3071 70.6922 4.81926 
519 763.623 335.038 -76.9196 68.8101 5.71159 
520 763.617 335.92 -76.8881 68.3058 6.75542 
521 764.254 337.222 -77.1454 66.9389 7.6273 
522 765.372 337.903 -76.9446 65.9481 7.25761 
523 766.622 338.327 -76.8052 65.2009 5.29952 
524 767.254 338.31 -77.3756 65.1586 4.80502 
525 767.954 338.795 -77.6089 64.9017 4.59034 
526 768.296 338.205 -76.4238 64.6098 5.11916 
527 769.137 337.445 -75.0881 63.8867 5.91381 
528 770.236 338.079 -73.2046 64.5562 5.9155 
529 771.284 338.442 -71.2782 65.6485 7.68906 
530 771.79 338.261 -69.7452 66.7491 8.14249 
531 773.291 337.155 -69.5581 67.6572 8.00861 
532 774.219 338.594 -69.7371 67.704 6.69473 
533 775.147 338.84 -69.821 67.9232 4.29252 
534 776.363 338.784 -69.4571 68.282 2.95423 
535 776.658 338.654 -70.4812 68.1502 2.30018 
536 776.235 338.388 -70.97 69.297 3.5639 
537 776.31 338.312 -70.7433 70.0272 3.87588 
538 778.257 338.535 -71.7403 70.5004 4.09596 
539 779.403 338.277 -73.0052 70.8982 3.20615 
540 780.599 338.143 -72.8761 71.2494 1.97577 
541 780.988 338.328 -73.5851 70.6965 0.932344 
542 780.16 339.479 -74.2809 70.034 0.507943 
543 778.521 341.193 -75.2243 69.4298 0.532911 
544 777.242 341.737 -75.3878 68.848 0.170456 
545 775.253 342.95 -74.456 68.015 -0.199628 
546 773.639 341.832 -74.8614 68.5748 -0.615568 
